################################################################
# ThreatFox IOCs: recent additions - CSV format                #
# Last updated: 2026-04-12 04:49:28 UTC                        #
#                                                              #
# Terms Of Use: https://threatfox.abuse.ch/faq/#tos            #
# For questions please contact threatfox [at] abuse.ch         #
################################################################
#
# "first_seen_utc","ioc_id","ioc_value","ioc_type","threat_type","fk_malware","malware_alias","malware_printable","last_seen_utc","confidence_level","is_compromised","reference","tags","anonymous","reporter"
"2026-04-10 18:00:41", "1783950", "qh88vh.jp.net", "domain", "botnet_cc", "win.quasar_rat", "CinaRAT,QuasarRAT,Yggdrasil", "Quasar RAT", "", "100", "False", "https://tria.ge/260410-trgkgag12j", "quasar", "0", "dyingbreeds_"
"2026-04-10 18:00:41", "1783951", "sunilmilkcentre.in.net", "domain", "botnet_cc", "win.quasar_rat", "CinaRAT,QuasarRAT,Yggdrasil", "Quasar RAT", "", "100", "False", "https://tria.ge/260410-trgkgag12j", "quasar", "0", "dyingbreeds_"
"2026-04-10 18:00:12", "1783949", "ezege.duckdns.org", "domain", "botnet_cc", "win.remcos", "RemcosRAT,Remvio,Socmer", "Remcos", "", "100", "False", "https://tria.ge/260410-rva6rafy7m", "Remcos", "0", "dyingbreeds_"
"2026-04-10 17:58:53", "1783948", "https://web-captcha.cc/verification.google", "url", "payload_delivery", "unknown", "None", "Unknown malware", "", "100", "False", "", "ClickFix", "0", "HuntYethHounds"
"2026-04-10 17:58:38", "1783947", "web-captcha.cc", "domain", "payload_delivery", "unknown", "None", "Unknown malware", "", "100", "False", "", "ClickFix", "0", "HuntYethHounds"
"2026-04-10 17:57:57", "1783946", "formatmeas.airportbude.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 18:00:15", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 17:52:11", "1783945", "impo-casc.airportbude.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 17:54:33", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 17:46:25", "1783944", "5csau02h.faultmincin8.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 17:47:59", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 17:41:19", "1783943", "suyjbrc.faultmincin8.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 17:42:33", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 17:35:27", "1783942", "0hyb.faultmincin8.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 17:36:53", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 17:30:07", "1783941", "b4rk-craft.faultmincin8.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 17:31:31", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-04-10 17:29:05", "1783940", "https://mermiston.com/g", "url", "payload_delivery", "js.kongtuke", "TAG-124,js.LandUpdate808", "KongTuke", "", "100", "False", "", "ClickFix,Kongtuke", "0", "HuntYethHounds"
"2026-04-10 17:28:35", "1783939", "https://mermiston.com/t", "url", "payload_delivery", "js.kongtuke", "TAG-124,js.LandUpdate808", "KongTuke", "", "100", "False", "", "ClickFix,Kongtuke", "0", "HuntYethHounds"
"2026-04-10 17:28:01", "1783938", "https://mermiston.com/file.js", "url", "payload_delivery", "js.kongtuke", "TAG-124,js.LandUpdate808", "KongTuke", "", "100", "False", "", "ClickFix,Kongtuke", "0", "HuntYethHounds"
"2026-04-10 17:27:20", "1783937", "mermiston.com", "domain", "payload_delivery", "js.kongtuke", "TAG-124,js.LandUpdate808", "KongTuke", "", "100", "False", "", "ClickFix,Kongtuke", "0", "HuntYethHounds"
"2026-04-10 17:24:06", "1783936", "passivedusk.faultmincin8.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 17:26:22", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 17:23:22", "1783935", "j84f4g0p.quantumharbinger.digital", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "", "100", "False", "None", "clearfake", "1", "ttakvam"
"2026-04-10 17:21:33", "1783934", "8b77timf.quantumharbinger.digital", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 17:23:37", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 17:18:50", "1783933", "freightdynam.faultmincin8.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 17:20:36", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 17:13:24", "1783932", "clear-hinge.fineon1y.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 17:15:54", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 17:07:07", "1783931", "sercrestos9.fineon1y.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 17:10:10", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 16:51:17", "1783929", "https://keymlnypin.com/985865/testT.php", "url", "payload_delivery", "unknown", "None", "Unknown malware", "", "100", "False", "", "ClickFix", "0", "HuntYethHounds"
"2026-04-10 16:51:02", "1783928", "https://keymlnypin.com/985865/dataT.php", "url", "payload_delivery", "unknown", "None", "Unknown malware", "", "100", "False", "", "ClickFix", "0", "HuntYethHounds"
"2026-04-10 16:50:39", "1783927", "https://keyzwqypin.com/83567/testG.php", "url", "payload_delivery", "unknown", "None", "Unknown malware", "", "100", "False", "", "ClickFix", "0", "HuntYethHounds"
"2026-04-10 16:50:18", "1783926", "https://keyzwqypin.com/83567/dataG.php", "url", "payload_delivery", "unknown", "None", "Unknown malware", "", "100", "False", "", "ClickFix", "0", "HuntYethHounds"
"2026-04-10 16:49:56", "1783925", "keyzwqypin.com", "domain", "payload_delivery", "unknown", "None", "Unknown malware", "", "100", "False", "", "ClickFix", "0", "HuntYethHounds"
"2026-04-10 16:39:14", "1783921", "hyper-5i1ver.fineon1y.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 16:43:06", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 16:38:40", "1783920", "https://theandes.icu/ext-b.a3c809f025fb.js", "url", "payload_delivery", "unknown", "None", "Unknown malware", "", "100", "False", "", "ClickFix,EXT", "0", "HuntYethHounds"
"2026-04-10 16:37:59", "1783919", "https://theandes.icu/ext.8d9da06e2a1a.js", "url", "payload_delivery", "unknown", "None", "Unknown malware", "", "100", "False", "", "ClickFix,EXT", "0", "HuntYethHounds"
"2026-04-10 16:37:31", "1783918", "https://theandes.icu/t.188cfd3975db.js", "url", "payload_delivery", "unknown", "None", "Unknown malware", "", "100", "False", "", "ClickFix,EXT", "0", "HuntYethHounds"
"2026-04-10 16:37:02", "1783917", "https://theandes.icu/t.js?site=", "url", "payload_delivery", "unknown", "None", "Unknown malware", "", "100", "False", "", "ClickFix,EXT", "0", "HuntYethHounds"
"2026-04-10 16:36:21", "1783916", "theandes.icu", "domain", "payload_delivery", "unknown", "None", "Unknown malware", "", "100", "False", "", "ClickFix,EXT", "0", "HuntYethHounds"
"2026-04-10 16:35:13", "1783915", "https://thebigs.icu/ext-b.a3c809f025fb.js", "url", "payload_delivery", "unknown", "None", "Unknown malware", "", "100", "False", "", "ClickFix,EXT", "0", "HuntYethHounds"
"2026-04-10 16:33:47", "1783914", "https://thebigs.icu/ext.8d9da06e2a1a.js", "url", "payload_delivery", "unknown", "None", "Unknown malware", "2026-04-10 16:34:43", "100", "False", "", "ClickFix,EXT", "0", "HuntYethHounds"
"2026-04-10 16:33:23", "1783913", "primpartn.fineon1y.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 16:37:30", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-04-10 16:33:07", "1783912", "https://thebigs.icu/t.188cfd3975db.js", "url", "payload_delivery", "unknown", "None", "Unknown malware", "", "100", "False", "", "ClickFix,EXT", "0", "HuntYethHounds"
"2026-04-10 16:32:21", "1783911", "https://thebigs.icu/t.js?site=", "url", "payload_delivery", "unknown", "None", "Unknown malware", "", "100", "False", "", "ClickFix,EXT", "0", "HuntYethHounds"
"2026-04-10 16:30:48", "1783910", "thebigs.icu", "domain", "payload_delivery", "unknown", "None", "Unknown malware", "", "100", "False", "", "ClickFix,EXT", "0", "HuntYethHounds"
"2026-04-10 16:29:52", "1783909", "https://bowlask.icu/t.188cfd3975db.js", "url", "payload_delivery", "unknown", "None", "Unknown malware", "", "100", "False", "", "ClickFix,EXT", "0", "HuntYethHounds"
"2026-04-10 16:29:21", "1783908", "https://bowlask.icu/ext.8d9da06e2a1a.js", "url", "payload_delivery", "unknown", "None", "Unknown malware", "", "100", "False", "", "ClickFix,EXT", "0", "HuntYethHounds"
"2026-04-10 16:28:41", "1783907", "https://bowlask.icu/ext-b.a3c809f025fb.js", "url", "payload_delivery", "unknown", "None", "Unknown malware", "", "100", "False", "", "ClickFix,EXT", "0", "HuntYethHounds"
"2026-04-10 16:27:59", "1783906", "lab3l-node.fineon1y.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 16:32:08", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-04-10 16:27:53", "1783905", "https://bowlask.icu/t.js?site=", "url", "payload_delivery", "unknown", "None", "Unknown malware", "", "100", "False", "", "ClickFix,EXT", "0", "HuntYethHounds"
"2026-04-10 16:27:19", "1783904", "bowlask.icu", "domain", "payload_delivery", "unknown", "None", "Unknown malware", "", "100", "False", "", "ClickFix,EXT", "0", "HuntYethHounds"
"2026-04-10 16:22:57", "1783903", "rh0zttub.erectreset.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 16:24:47", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-04-10 16:16:58", "1783899", "serven0ix.erectreset.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 16:20:13", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-04-10 16:12:42", "1783898", "https://mbinfras.com", "url", "payload_delivery", "unknown", "None", "Unknown malware", "2026-04-11 14:30:32", "100", "False", "", "ClickFix", "0", "HuntYethHounds"
"2026-04-10 16:12:29", "1783897", "mbinfras.com", "domain", "payload_delivery", "unknown", "None", "Unknown malware", "", "100", "False", "", "ClickFix", "0", "HuntYethHounds"
"2026-04-10 16:11:59", "1783896", "importsnow.erectreset.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 16:16:31", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-04-10 16:06:03", "1783895", "https://legtaxandpartners.com", "url", "payload_delivery", "unknown", "None", "Unknown malware", "2026-04-11 14:30:31", "100", "False", "", "ClickFix", "0", "HuntYethHounds"
"2026-04-10 16:05:49", "1783894", "legtaxandpartners.com", "domain", "payload_delivery", "unknown", "None", "Unknown malware", "", "100", "False", "", "ClickFix", "0", "HuntYethHounds"
"2026-04-10 16:05:06", "1783893", "zenvaleex.erectreset.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 16:08:08", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 16:04:46", "1783892", "https://laurebessiere.fr", "url", "payload_delivery", "unknown", "None", "Unknown malware", "2026-04-11 14:30:29", "100", "False", "", "ClickFix", "0", "HuntYethHounds"
"2026-04-10 16:04:33", "1783891", "laurebessiere.fr", "domain", "payload_delivery", "unknown", "None", "Unknown malware", "", "100", "False", "", "ClickFix", "0", "HuntYethHounds"
"2026-04-10 16:02:41", "1783890", "https://ka-design.fr", "url", "payload_delivery", "unknown", "None", "Unknown malware", "2026-04-11 14:30:29", "100", "False", "", "ClickFix", "0", "HuntYethHounds"
"2026-04-10 16:02:04", "1783889", "ka-design.fr", "domain", "payload_delivery", "unknown", "None", "Unknown malware", "", "100", "False", "", "ClickFix", "0", "HuntYethHounds"
"2026-04-10 15:59:30", "1783888", "updv1.erectreset.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 16:02:02", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 15:58:45", "1783887", "https://aukbakery.com", "url", "payload_delivery", "unknown", "None", "Unknown malware", "2026-04-11 14:30:29", "100", "False", "", "ClickFix", "0", "HuntYethHounds"
"2026-04-10 15:58:30", "1783886", "aukbakery.com", "domain", "payload_delivery", "unknown", "None", "Unknown malware", "", "100", "False", "", "ClickFix", "0", "HuntYethHounds"
"2026-04-10 15:53:59", "1783885", "851xsk.erectreset.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 15:56:49", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 15:46:03", "1783884", "ligfleet.bravo1nixu.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 15:47:55", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 15:40:37", "1783883", "valley-con.bravo1nixu.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 15:43:24", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 15:34:49", "1783882", "fleestrict.bravo1nixu.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 15:39:47", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 15:29:17", "1783881", "vi5u4l-branch.bravo1nixu.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 15:31:54", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 15:27:52", "1783880", "https://vsactivens.beer/api/css.js", "url", "payload_delivery", "unknown", "None", "Unknown malware", "", "100", "False", "", "ClickFix,ErrTraffic", "0", "HuntYethHounds"
"2026-04-10 15:27:37", "1783879", "vsactivens.beer", "domain", "payload_delivery", "unknown", "None", "Unknown malware", "", "100", "False", "", "ClickFix,ErrTraffic", "0", "HuntYethHounds"
"2026-04-10 15:23:35", "1783878", "dynvenor.bravo1nixu.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 15:27:03", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 15:17:59", "1783877", "porter.bravo1nixu.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 15:18:36", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 15:16:44", "1783876", "kuboinvestments.com", "domain", "payload_delivery", "win.strelastealer", "None", "StrelaStealer", "", "100", "True", "None", "StrelaStealer", "0", "threatcat_ch"
"2026-04-10 15:13:03", "1783875", "iktol.zeltorinax.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 15:14:31", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-04-10 15:07:34", "1783873", "hsp96wn.zeltorinax.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 15:09:59", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-04-10 15:01:10", "1783872", "decodebran.zeltorinax.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 15:07:02", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-04-10 14:56:00", "1783869", "289rabl.zeltorinax.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 15:05:34", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-04-10 14:51:30", "1783867", "p4rtn0-forge.zeltorinax.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 15:00:37", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-04-10 14:45:09", "1783866", "composerefine.zeltorinax.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 14:57:27", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-04-10 14:39:46", "1783865", "metri-oak.kyno4rexil.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 14:54:15", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-04-10 14:33:40", "1783861", "d1sc4-wave.kyno4rexil.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 14:45:45", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-04-10 14:28:23", "1783857", "st4bi-spool.kyno4rexil.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 14:29:57", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 14:23:15", "1783856", "lumvalea.kyno4rexil.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 14:26:51", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 14:16:27", "1783855", "equity-colum.kyno4rexil.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 14:18:15", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 14:10:47", "1783853", "ngwq.kyno4rexil.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 14:12:33", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 14:03:13", "1783852", "ultglyp.vortaqen.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 14:05:37", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 13:57:28", "1783851", "geysermars.vortaqen.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 13:59:46", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 13:52:10", "1783850", "norforge2ar.vortaqen.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 13:54:03", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 13:46:18", "1783848", "80ycuu.vortaqen.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 13:47:48", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 13:41:32", "1783847", "q6ivtu.vortaqen.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 13:42:18", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-04-10 13:34:58", "1783846", "velvale7on.vortaqen.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 13:35:11", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 13:29:30", "1783845", "tradesyn.plix9anor.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 13:30:55", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 13:23:44", "1783844", "neuralvau.plix9anor.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 13:25:27", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 13:18:19", "1783834", "4zure-hold.plix9anor.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 13:20:16", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 13:12:37", "1783833", "v31vet0-sheet.plix9anor.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 13:14:01", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 13:12:11", "1783832", "https://isgilan.com/curl/aa57429dbad42cd0c97d9d6c63c79ad0bad33811b0c5e85e583f49faa467b917", "url", "payload_delivery", "unknown_stealer", "None", "Unknown Stealer", "", "100", "False", "", "macOS", "0", "HuntYethHounds"
"2026-04-10 13:11:56", "1783831", "isgilan.com", "domain", "payload_delivery", "unknown_stealer", "None", "Unknown Stealer", "", "100", "False", "", "macOS", "0", "HuntYethHounds"
"2026-04-10 13:11:16", "1783830", "https://us5123proj59891ksjn3419.pages.dev", "url", "payload_delivery", "unknown_stealer", "None", "Unknown Stealer", "", "100", "False", "", "macOS", "0", "HuntYethHounds"
"2026-04-10 13:11:00", "1783829", "us5123proj59891ksjn3419.pages.dev", "domain", "payload_delivery", "unknown_stealer", "None", "Unknown Stealer", "", "100", "False", "", "macOS", "0", "HuntYethHounds"
"2026-04-10 13:07:12", "1783828", "lum-tidear.plix9anor.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 13:08:51", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 13:01:37", "1783824", "trans-vocal.plix9anor.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 13:03:39", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 13:01:05", "1783823", "https://etokrol.lol/log.php", "url", "payload_delivery", "unknown", "None", "Unknown malware", "", "100", "False", "", "ClickFix,ErrTraffic", "0", "HuntYethHounds"
"2026-04-10 13:00:47", "1783822", "https://etokrol.lol/api/index.php", "url", "payload_delivery", "unknown", "None", "Unknown malware", "", "100", "False", "", "ClickFix,ErrTraffic", "0", "HuntYethHounds"
"2026-04-10 12:59:58", "1783821", "https://etokrol.lol/cf.js", "url", "payload_delivery", "unknown", "None", "Unknown malware", "", "100", "False", "", "ClickFix,ErrTraffic", "0", "HuntYethHounds"
"2026-04-10 12:56:07", "1783818", "xpprcq.drimoxel.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 12:58:09", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-04-10 12:50:32", "1783817", "xgi87u.drimoxel.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 12:52:30", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 12:44:28", "1783815", "equitytorre.drimoxel.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 12:46:47", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 12:39:03", "1783814", "slatedraft.drimoxel.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 12:41:59", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 12:33:16", "1783813", "dyncresten9.drimoxel.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 12:36:11", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 12:27:49", "1783812", "sub-ch3c.drimoxel.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 12:28:00", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 12:22:16", "1783811", "arkfluxal.qorvy3nal.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 12:23:10", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 12:16:44", "1783807", "vaultwagon.qorvy3nal.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 12:16:45", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-04-10 12:12:24", "1783806", "trai0-plate.qorvy3nal.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 12:14:59", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 12:09:04", "1783801", "ldt.hifive.net.au", "domain", "botnet_cc", "win.vidar", "None", "Vidar", "", "100", "False", "", "Vidar", "0", "crep1x"
"2026-04-10 12:09:04", "1783802", "ldt.msalifenterprise.net", "domain", "botnet_cc", "win.vidar", "None", "Vidar", "", "100", "False", "", "Vidar", "0", "crep1x"
"2026-04-10 12:08:46", "1783799", "https://ldt.hifive.net.au/", "url", "botnet_cc", "win.vidar", "None", "Vidar", "", "100", "False", "", "Vidar", "0", "crep1x"
"2026-04-10 12:08:46", "1783800", "https://ldt.msalifenterprise.net/", "url", "botnet_cc", "win.vidar", "None", "Vidar", "", "100", "False", "", "Vidar", "0", "crep1x"
"2026-04-10 12:07:02", "1783798", "videovit.qorvy3nal.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 12:09:24", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 12:04:24", "1783797", "192.253.228.242:1572", "ip:port", "botnet_cc", "win.valley_rat", "Winos", "ValleyRAT", "", "100", "False", "https://tria.ge/260410-lafylsdy5x", "AS152194,C2,rat,triage,valleyrat", "0", "DonPasci"
"2026-04-10 12:04:21", "1783796", "usd8811.com", "domain", "botnet_cc", "win.valley_rat", "Winos", "ValleyRAT", "", "100", "False", "https://tria.ge/260410-llpd5agv7k", "C2,domain,rat,triage,valleyrat", "0", "DonPasci"
"2026-04-10 12:04:18", "1783795", "154.211.104.218:8888", "ip:port", "botnet_cc", "win.valley_rat", "Winos", "ValleyRAT", "", "100", "False", "https://tria.ge/260410-mav8zaht2r", "AS399077,C2,rat,triage,valleyrat", "0", "DonPasci"
"2026-04-10 12:02:11", "1783794", "multimaintenance.it.com", "domain", "botnet_cc", "win.quasar_rat", "CinaRAT,QuasarRAT,Yggdrasil", "Quasar RAT", "2026-04-10 12:02:17", "100", "False", "https://tria.ge/260410-gsqhjsgz3x", "C2,domain,quasar,rat,triage", "0", "DonPasci"
"2026-04-10 12:01:33", "1783793", "7mic.qorvy3nal.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 12:02:15", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 11:56:00", "1783792", "xmkzarzz.qorvy3nal.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 11:56:20", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 11:50:51", "1783791", "jxoov.stravexi.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 11:52:01", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-04-10 11:44:42", "1783790", "wtnbx.stravexi.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 11:46:21", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 11:38:51", "1783788", "cleanbind.stravexi.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 11:41:41", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-04-10 11:33:25", "1783786", "geo-hyp3r.stravexi.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 11:35:50", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 11:27:51", "1783784", "869n.stravexi.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 11:27:59", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 11:22:10", "1783782", "talvenos2.stravexi.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 11:22:18", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 11:16:27", "1783780", "celllaunch.velqo7rin.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 11:18:54", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 11:10:49", "1783779", "0izjx27i.velqo7rin.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 11:12:57", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 11:05:15", "1783778", "daevia.velqo7rin.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 11:07:12", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
